Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2020,Fentanyl analogues,Female,Percent,19
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2020,Fentanyl analogues,Male,Percent,81
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2020,Non-fentanyl opioids,Female,Percent,33
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2020,Non-fentanyl opioids,Male,Percent,67
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2019,Fentanyl,Female,Percent,24
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2019,Fentanyl,Male,Percent,76
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2019,Fentanyl analogues,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2019,Fentanyl analogues,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2019,Non-fentanyl opioids,Female,Percent,35
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2019,Non-fentanyl opioids,Male,Percent,65
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2018,Fentanyl,Female,Percent,22
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2018,Fentanyl,Male,Percent,78
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2018,Fentanyl analogues,Female,Percent,22
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2018,Fentanyl analogues,Male,Percent,78
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2018,Non-fentanyl opioids,Female,Percent,39
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Alberta,48,By year,2018,Non-fentanyl opioids,Male,Percent,61
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),Fentanyl,Female,Percent,29
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),Fentanyl,Male,Percent,71
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),Fentanyl analogues,Female,Percent,30
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),Fentanyl analogues,Male,Percent,70
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),Non-fentanyl opioids,Female,Percent,38
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),Non-fentanyl opioids,Male,Percent,62
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2020,Fentanyl,Female,Percent,28
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2020,Fentanyl,Male,Percent,73
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2020,Fentanyl analogues,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2020,Fentanyl analogues,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2020,Non-fentanyl opioids,Female,Percent,41
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2020,Non-fentanyl opioids,Male,Percent,59
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2019,Fentanyl,Female,Percent,30
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2019,Fentanyl,Male,Percent,70
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2019,Fentanyl analogues,Female,Percent,33
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2019,Fentanyl analogues,Male,Percent,67
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2019,Non-fentanyl opioids,Female,Percent,38
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2019,Non-fentanyl opioids,Male,Percent,62
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2018,Fentanyl,Female,Percent,32
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2018,Fentanyl,Male,Percent,68
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2018,Fentanyl analogues,Female,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2018,Fentanyl analogues,Male,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2018,Non-fentanyl opioids,Female,Percent,46
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Saskatchewan,47,By year,2018,Non-fentanyl opioids,Male,Percent,54
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),Fentanyl,Female,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),Fentanyl,Male,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),Fentanyl analogues,Female,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),Fentanyl analogues,Male,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),Non-fentanyl opioids,Female,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),Non-fentanyl opioids,Male,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,Fentanyl,Female,Percent,34
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,Fentanyl,Male,Percent,66
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,Fentanyl analogues,Female,Percent,33
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,Fentanyl analogues,Male,Percent,67
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,Non-fentanyl opioids,Female,Percent,47
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,Non-fentanyl opioids,Male,Percent,53
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,Fentanyl,Female,Percent,13
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,Fentanyl,Male,Percent,88
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,Fentanyl analogues,Female,Percent,17
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,Fentanyl analogues,Male,Percent,83
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,Non-fentanyl opioids,Female,Percent,48
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,Non-fentanyl opioids,Male,Percent,52
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),Fentanyl,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),Fentanyl,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),Fentanyl analogues,Female,Percent,27
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),Fentanyl analogues,Male,Percent,73
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),Non-fentanyl opioids,Female,Percent,32
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),Non-fentanyl opioids,Male,Percent,68
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,Fentanyl,Female,Percent,22
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,Fentanyl,Male,Percent,78
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,Fentanyl analogues,Female,Percent,20
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,Fentanyl analogues,Male,Percent,80
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,Non-fentanyl opioids,Female,Percent,33
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,Non-fentanyl opioids,Male,Percent,67
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,Fentanyl,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,Fentanyl,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,Fentanyl analogues,Female,Percent,23
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,Fentanyl analogues,Male,Percent,77
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,Non-fentanyl opioids,Female,Percent,37
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,Non-fentanyl opioids,Male,Percent,63
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,Fentanyl,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,Fentanyl,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,Fentanyl analogues,Female,Percent,24
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,Fentanyl analogues,Male,Percent,76
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,Non-fentanyl opioids,Female,Percent,30
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,Non-fentanyl opioids,Male,Percent,70
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),Fentanyl,Female,Percent,14
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),Fentanyl,Male,Percent,86
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),Fentanyl analogues,Female,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),Fentanyl analogues,Male,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),Non-fentanyl opioids,Female,Percent,29
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),Non-fentanyl opioids,Male,Percent,71
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,Fentanyl,Female,Percent,30
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,Fentanyl,Male,Percent,70
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,Fentanyl analogues,Female,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,Fentanyl analogues,Male,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,Non-fentanyl opioids,Female,Percent,33
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,Non-fentanyl opioids,Male,Percent,67
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,Fentanyl,Female,Percent,20
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,Fentanyl,Male,Percent,80
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,Fentanyl analogues,Female,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,Fentanyl analogues,Male,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,Non-fentanyl opioids,Female,Percent,32
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,Non-fentanyl opioids,Male,Percent,68
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,Fentanyl,Female,Percent,23
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,Fentanyl,Male,Percent,77
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,Fentanyl analogues,Female,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,Fentanyl analogues,Male,Percent,Suppr.
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,Non-fentanyl opioids,Female,Percent,39
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,Non-fentanyl opioids,Male,Percent,61
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),Fentanyl,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),Fentanyl,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),Fentanyl analogues,Female,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),Fentanyl analogues,Male,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),Non-fentanyl opioids,Female,Percent,37
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),Non-fentanyl opioids,Male,Percent,63
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,Fentanyl,Female,Percent,25
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,Fentanyl,Male,Percent,75
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,Fentanyl analogues,Female,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,Fentanyl analogues,Male,Percent,n/a
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,Non-fentanyl opioids,Female,Percent,48
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,Non-fentanyl opioids,Male,Percent,52
Opioids,Deaths,Type of opioids by sex,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2019,Fentanyl,Female,Percent,20
