REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
May-19,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978144,2.1.2,568.36,,,,2
May-19,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978145,2.1.3,652.79,,,,2
May-19,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978146,2.1.4,17.25,,,,2
May-19,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978147,2.1.5,0,,,,0
May-19,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978148,2.1.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978149,2.2.1,21.87,,,,2
May-19,"Halifax, Nova Scotia",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978150,2.2.2,20.58,,,,2
May-19,"Halifax, Nova Scotia",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978151,2.2.3,23.17,,,,2
May-19,"Halifax, Nova Scotia",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978152,2.2.4,0.53,,,,2
May-19,"Halifax, Nova Scotia",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978153,2.2.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978154,2.2.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978155,2.3.1,47.84,,,,2
May-19,"Halifax, Nova Scotia",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978156,2.3.2,42.52,,,,2
May-19,"Halifax, Nova Scotia",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978157,2.3.3,53.15,,,,2
May-19,"Halifax, Nova Scotia",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978158,2.3.4,2.17,,,,2
May-19,"Halifax, Nova Scotia",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978159,2.3.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978160,2.3.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978161,2.4.1,981.54,,,,2
May-19,"Halifax, Nova Scotia",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978162,2.4.2,747.24,,,,2
May-19,"Halifax, Nova Scotia",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978163,2.4.3,1215.85,,,,2
May-19,"Halifax, Nova Scotia",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978164,2.4.4,95.76,,,,2
May-19,"Halifax, Nova Scotia",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978165,2.4.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978166,2.4.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978167,2.5.1,406.33,,,,2
May-19,"Halifax, Nova Scotia",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978168,2.5.2,326.95,,,,2
May-19,"Halifax, Nova Scotia",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978169,2.5.3,485.72,,,,2
May-19,"Halifax, Nova Scotia",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978170,2.5.4,32.44,,,,2
May-19,"Halifax, Nova Scotia",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978171,2.5.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978172,2.5.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978173,2.6.1,40.87,,,,2
May-19,"Halifax, Nova Scotia",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978174,2.6.2,18.09,,,,2
May-19,"Halifax, Nova Scotia",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978175,2.6.3,63.66,,,,2
May-19,"Halifax, Nova Scotia",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978176,2.6.4,9.31,,,,2
May-19,"Halifax, Nova Scotia",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978177,2.6.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978178,2.6.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978179,2.7.1,64.5,,,,2
May-19,"Halifax, Nova Scotia",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978180,2.7.2,58.25,,,,2
May-19,"Halifax, Nova Scotia",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978181,2.7.3,70.75,,,,2
May-19,"Halifax, Nova Scotia",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978182,2.7.4,2.55,,,,2
May-19,"Halifax, Nova Scotia",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978183,2.7.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978184,2.7.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978185,2.8.1,263.87,,,,2
May-19,"Halifax, Nova Scotia",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978186,2.8.2,238.91,,,,2
May-19,"Halifax, Nova Scotia",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978187,2.8.3,288.83,,,,2
May-19,"Halifax, Nova Scotia",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978188,2.8.4,10.2,,,,2
May-19,"Halifax, Nova Scotia",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978189,2.8.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978190,2.8.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978191,2.9.1,46.3,,,,2
May-19,"Halifax, Nova Scotia",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978192,2.9.2,44.37,,,,2
May-19,"Halifax, Nova Scotia",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978193,2.9.3,48.24,,,,2
May-19,"Halifax, Nova Scotia",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978194,2.9.4,0.79,,,,2
May-19,"Halifax, Nova Scotia",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978195,2.9.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978196,2.9.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978197,2.10.1,9.26,,,,2
May-19,"Halifax, Nova Scotia",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978198,2.10.2,8.82,,,,2
May-19,"Halifax, Nova Scotia",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978199,2.10.3,9.69,,,,2
May-19,"Halifax, Nova Scotia",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978200,2.10.4,0.18,,,,2
May-19,"Halifax, Nova Scotia",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978201,2.10.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978202,2.10.6,100,,,,0
May-19,"Halifax, Nova Scotia",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978203,2.11.1,0.02,,,,2
May-19,"Halifax, Nova Scotia",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978204,2.11.2,0,E,,,2
May-19,"Halifax, Nova Scotia",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978205,2.11.3,0.04,E,,,2
May-19,"Halifax, Nova Scotia",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978206,2.11.4,0.01,,,,2
May-19,"Halifax, Nova Scotia",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978207,2.11.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978208,2.11.6,5,,,,0
May-19,"Halifax, Nova Scotia",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978209,2.12.1,0,E,,,2
May-19,"Halifax, Nova Scotia",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978210,2.12.2,,F,,,2
May-19,"Halifax, Nova Scotia",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978211,2.12.3,,F,,,2
May-19,"Halifax, Nova Scotia",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978212,2.12.4,,F,,,2
May-19,"Halifax, Nova Scotia",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978213,2.12.5,0,,,,0
May-19,"Halifax, Nova Scotia",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978214,2.12.6,0,,,,0
May-19,"Halifax, Nova Scotia",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978215,2.13.1,0,E,,,2
May-19,"Halifax, Nova Scotia",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978216,2.13.2,,F,,,2
May-19,"Halifax, Nova Scotia",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978217,2.13.3,,F,,,2
May-19,"Halifax, Nova Scotia",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978218,2.13.4,,F,,,2
May-19,"Halifax, Nova Scotia",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978219,2.13.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978220,2.13.6,0,,,,0
May-19,"Halifax, Nova Scotia",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978221,2.14.1,0,E,,,2
May-19,"Halifax, Nova Scotia",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978222,2.14.2,,F,,,2
May-19,"Halifax, Nova Scotia",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978223,2.14.3,,F,,,2
May-19,"Halifax, Nova Scotia",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978224,2.14.4,,F,,,2
May-19,"Halifax, Nova Scotia",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978225,2.14.5,0,,,,0
May-19,"Halifax, Nova Scotia",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978226,2.14.6,0,,,,0
May-19,"Montreal, Quebec",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978227,3.1.1,231.82,,,,2
May-19,"Montreal, Quebec",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978228,3.1.2,127.9,,,,2
May-19,"Montreal, Quebec",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978229,3.1.3,335.74,,,,2
